Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
38.2740000000015,4.663980055954067e-06,-8.452498244146953e-07,9.81486947544488e-07,1.8203520751130028e-05,2.8086858113496812e-06,1.613628547771288e-05
38.276000000001495,4.743275386813557e-06,-8.392907056342224e-07,9.563728609691252e-07,7.929533085948905e-05,5.959118780472971e-06,-2.5114086575362758e-05
38.27800000000149,4.807374045375145e-06,-8.056362279565406e-07,1.021195160102575e-06,6.40986585615879e-05,3.3654477677681786e-05,6.482229913344971e-05
38.280000000001486,4.8207141373838035e-06,-8.178449033983894e-07,9.775281154828134e-07,1.3340092008659202e-05,-1.22086754418488e-05,-4.366704461976159e-05
38.28200000000148,4.816905265746101e-06,-8.213997256408568e-07,1.0279058197302245e-06,-3.808871637702955e-06,-3.5548222424674176e-06,5.037770424741108e-05
38.28400000000148,4.780506009654857e-06,-8.453834496288671e-07,1.0528394254792977e-06,-3.6399256091244105e-05,-2.3983723988010267e-05,2.4933605749073223e-05
38.28600000000147,4.777899825028793e-06,-8.643952292486012e-07,9.504476676633268e-07,-2.6061846260634407e-06,-1.9011779619734108e-05,-0.0001023917578159709
38.28800000000147,4.787296283211668e-06,-8.622527699886751e-07,9.317382615027031e-07,9.396458182874253e-06,2.1424592599260755e-06,-1.870940616062363e-05
38.29000000000146,4.7006088103852635e-06,-8.307649968815234e-07,8.873508762506871e-07,-8.668747282640431e-05,3.1487773107151775e-05,-4.4387385252016066e-05
38.29200000000146,4.69568056547803e-06,-8.178223493330308e-07,8.592343447160876e-07,-4.9282449072330815e-06,1.294264754849258e-05,-2.8116531534599477e-05
38.29400000000145,4.638517682192027e-06,-7.852678557217723e-07,8.430990661736515e-07,-5.716288328600339e-05,3.255449361125852e-05,-1.6135278542436112e-05
38.29600000000145,4.639517414734824e-06,-8.421058062881414e-07,8.72267875364024e-07,9.997325427974868e-07,-5.6837950566369004e-05,2.916880919037248e-05
38.298000000001444,4.6876759248069034e-06,-8.919742119951371e-07,8.019960878832934e-07,4.815851007207927e-05,-4.986840570699569e-05,-7.027178748073064e-05
